# Open Claw, Phase: slack, Height: 10956.2mm, Created: 2026-05-14 17:05
#
# === Hinge parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              1.0mm  (0.00100m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (hinge_extension):           30.0mm  (0.03000m)
# E  diameter gat (hinge_hole_diameter):      14.0mm  (0.01400m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              2.0mm  (0.00200m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 23.5mm  (halve breedte schijf)
#    C + D + E  = 46.5mm  (scharnier lengte)
#    t1 + t2    = 7.0mm  (schijf + separator)
#    disc_center_offset(0) = 9.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10956.2
# Lowest[1]: joint=CX4YZ1 X=2961.5 Y=891.4 Z=3777.5
# Lowest[2]: joint=BX4YZ1 X=-709.2 Y=-3009.9 Z=3777.6
# Lowest[3]: joint=AX4YZ1 X=-2252.1 Y=2120.0 Z=3777.9
# Highest:   joint=YZ1 X=0.7 Y=0.1 Z=10956.2
# === Hinge bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×76  -12°×29  +12°×51  +30°×24  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×80  30°×100  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.79°  max |Δ|=9.40°  RMS=5.54°
#
# === Hinge arm clearance ===
# Per joint-end, minimum 3D distance between any two arm segments (hinge_pos -> pull_end_pos).
# Joint-ends measured: 92
# Pairs measured:      528
# Clearance:           min=14.7mm  mean=38.8mm  max=51.5mm
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
124,pull,0.803,0.000e0,1595.458,-401.242,7927.592,CX2Z4,1,-68,1399.104,-243.272,7165.505,CX1Z1,4,-30
125,pull,0.763,0.000e0,2625.549,1056.767,7128.273,CX2Z3,3,+12,2567.597,1395.954,6447.574,CX4Z0,3,+12
126,pull,0.763,0.000e0,-2226.373,1745.309,7128.390,AX2Z3,3,+12,-2491.360,1525.312,6447.807,AX4Z0,3,+12
127,pull,0.763,0.000e0,-397.340,-2800.925,7128.333,BX2Z3,3,+12,-74.331,-2920.544,6447.437,BX4Z0,3,+12
128,pull,0.802,6.085e-4,-1081.205,-34.070,8527.859,AX1Z0,4,-12,-1166.717,581.063,9034.892,Z5,1,-68
129,pull,0.802,7.574e-4,511.600,953.977,8527.492,CX1Z0,4,-12,1086.566,719.947,9035.078,Z1,1,-68
130,pull,0.802,7.726e-4,571.372,-919.465,8527.684,BX1Z0,4,-12,81.205,-1301.342,9034.589,Z9,1,-68
131,pull,0.834,1.227e-4,-86.670,-771.521,7411.258,BX2Z2,4,-30,-815.623,-1051.827,7119.249,BX1Z1,1,-68
132,pull,0.834,2.368e-4,712.834,310.718,7410.893,CX2Z2,4,-30,1320.062,-180.678,7119.161,CX1Z1,1,-68
133,pull,0.834,3.145e-4,-624.048,461.508,7411.118,AX2Z2,4,-30,-502.229,1233.174,7119.300,AX1Z1,1,-68
134,pull,0.839,1.191e-3,211.538,-344.646,7696.357,CX1Z4,4,-30,459.242,453.788,7624.829,Z8,1,-68
135,pull,0.839,1.367e-3,-403.115,-9.835,7696.098,BX1Z4,4,-30,164.294,-624.018,7624.826,Z4,1,-68
136,pull,0.839,1.578e-3,193.633,354.464,7696.352,AX1Z4,4,-30,-622.201,170.378,7624.738,Z0,1,-68
137,pull,0.841,9.521e-4,2606.012,1387.369,6375.584,CX4Z0,1,-68,3056.944,796.438,5981.186,CX3Z5,4,-30
138,pull,0.842,1.023e-3,-100.993,-2949.540,6375.451,BX4Z0,1,-68,-838.390,-3044.716,5981.169,BX3Z5,4,-30
139,pull,0.842,1.022e-3,-2503.150,1562.890,6375.829,AX4Z0,1,-68,-2217.059,2249.127,5981.437,AX3Z5,4,-30
140,pull,0.833,4.451e-4,456.227,943.156,8419.473,CX1Z0,1,-68,478.745,561.985,7678.612,Z8,4,-12
141,pull,0.834,6.564e-4,-1044.132,-76.653,8419.842,AX1Z0,1,-68,-725.692,133.234,7678.483,Z0,4,-12
142,pull,0.834,6.659e-4,589.674,-866.025,8419.687,BX1Z0,1,-68,248.224,-695.032,7678.597,Z4,4,-12
143,pull,0.881,0.000e0,-667.825,-2515.579,5484.937,BX4YZ0,1,-30,-1376.649,-2711.626,5000.236,BX4Z1,2,-68
144,pull,0.881,0.000e0,-1844.372,1836.870,5485.143,AX4YZ0,1,-30,-1659.827,2548.958,5000.417,AX4Z1,2,-68
145,pull,0.890,0.000e0,2509.314,678.670,5498.338,CX4YZ0,3,-30,3037.483,164.009,4999.936,CX4Z1,2,-68
146,pull,0.889,4.462e-4,1574.758,562.334,6027.074,CX4Z2,1,-68,2062.705,1205.422,5655.265,CX3Z3,4,-30
147,pull,0.889,4.880e-4,-299.780,-1644.018,6026.885,BX4Z2,1,-68,13.001,-2388.218,5655.015,BX3Z3,4,-30
148,pull,0.889,4.918e-4,-1273.283,1082.530,6026.974,AX4Z2,1,-68,-2074.255,1183.737,5655.130,AX3Z3,4,-30
149,pull,0.877,3.443e-4,2416.954,718.272,5461.112,CX4YZ0,1,-30,1932.051,642.746,4734.449,CX4Z5,1,-68
150,pull,0.886,3.504e-4,-1826.505,1731.713,5474.702,AX4YZ0,3,-30,-1521.896,1352.275,4734.423,AX4Z5,1,-68
151,pull,0.890,0.000e0,-1930.794,1763.919,5497.197,AX4YZ0,2,-30,-2709.804,1748.154,5067.711,AX4Z3,2,-68
152,pull,0.890,0.000e0,2493.172,791.245,5496.984,CX4YZ0,2,-30,2868.882,1473.721,5067.259,CX4Z3,2,-68
153,pull,0.886,4.217e-4,-585.691,-2447.529,5474.507,BX4YZ0,3,-30,-409.438,-1993.836,4734.201,BX4Z5,1,-68
154,pull,0.890,0.000e0,-561.433,-2553.951,5496.976,BX4YZ0,2,-30,-158.199,-3220.671,5067.308,BX4Z3,2,-68
155,pull,0.893,9.766e-4,2715.384,-14.769,6279.875,CX4Z4,1,-68,2218.436,92.931,5545.483,CX3Z1,4,-30
156,pull,0.893,1.010e-3,-1369.639,-2343.036,6280.227,BX4Z4,1,-68,-1028.150,-1966.741,5545.518,BX3Z1,4,-30
157,pull,0.893,1.102e-3,-1343.615,2358.816,6280.333,AX4Z4,1,-68,-1188.538,1874.745,5545.680,AX3Z1,4,-30
158,pull,0.881,1.229e-3,-941.699,-1938.606,5451.482,BX3Z1,3,+12,-442.997,-1920.644,4725.716,BX4Z5,2,-68
159,pull,0.881,1.300e-3,2150.812,153.718,5451.463,CX3Z1,3,+12,1885.481,577.068,4725.934,CX4Z5,2,-68
160,pull,0.881,1.350e-3,-1207.416,1785.824,5451.641,AX3Z1,3,+12,-1441.736,1344.748,4725.903,AX4Z5,2,-68
161,pull,0.882,0.000e0,-2177.486,1242.332,5607.502,AX3Z3,3,+30,-2743.938,1679.818,5091.530,AX4Z3,1,-68
162,pull,0.882,0.000e0,13.866,-2506.897,5607.353,BX3Z3,3,+30,-81.955,-3216.082,5091.130,BX4Z3,1,-68
163,pull,0.882,0.000e0,2165.039,1265.528,5607.599,CX3Z3,3,+30,2826.795,1537.438,5091.122,CX4Z3,1,-68
164,pull,0.958,0.000e0,-44.824,-44.520,9172.547,YZ0,2,-30,-571.782,-607.430,9741.022,Z11,1,-68
165,pull,0.954,0.000e0,61.934,-16.211,9179.533,YZ0,1,-30,813.477,-191.687,9740.407,Z3,1,-68
166,pull,0.963,1.889e-4,-15.902,62.118,9165.563,YZ0,3,-30,-239.067,801.113,9741.546,Z7,1,-68
167,pull,0.964,0.000e0,38.740,-1369.830,9024.265,Z9,4,-12,112.989,-1902.780,8224.830,BX2Z0,3,+30
168,pull,0.964,0.000e0,1167.070,717.394,9024.835,Z1,4,-12,1591.787,1047.971,8225.156,CX2Z0,3,+30
169,pull,0.964,0.000e0,-1204.793,652.066,9024.592,Z5,4,-12,-1703.653,854.206,8224.777,AX2Z0,3,+30
170,pull,1.015,0.000e0,-2155.970,2319.953,5895.045,AX3Z5,3,+12,-1686.324,2611.348,5043.147,AX4Z1,1,-68
171,pull,1.016,0.000e0,-930.274,-3027.209,5894.786,BX3Z5,3,+12,-1417.428,-2765.785,5042.942,BX4Z1,1,-68
172,pull,1.016,0.000e0,3087.716,708.140,5894.773,CX3Z5,3,+12,3104.775,155.745,5042.634,CX4Z1,1,-68
173,pull,1.016,0.000e0,-1339.609,1669.127,8161.448,AX1Z5,3,+12,-1483.593,2236.322,7331.433,AX3Z2,3,+30
174,pull,1.016,0.000e0,-774.453,-1994.910,8161.223,BX1Z5,3,+12,-1193.971,-2403.373,7331.260,BX3Z2,3,+30
175,pull,1.016,0.000e0,2116.264,326.386,8161.875,CX1Z5,3,+12,2679.698,167.376,7331.192,CX3Z2,3,+30
176,pull,1.183,0.000e0,-483.273,-32.248,7668.966,BX1Z4,2,-49,-868.879,-1012.811,7131.843,BX1Z1,2,-30
177,pull,1.183,0.000e0,271.024,-402.835,7669.241,CX1Z4,2,-49,1312.897,-246.358,7131.786,CX1Z1,2,-30
178,pull,1.183,0.000e0,214.333,435.080,7669.246,AX1Z4,2,-49,-441.803,1259.773,7131.885,AX1Z1,2,-30
179,pull,1.272,0.000e0,-20.548,-2954.535,6336.278,BX4Z0,4,-49,-105.554,-3261.545,5104.876,BX4Z3,4,-49
180,pull,1.272,0.000e0,-2547.702,1495.720,6336.662,AX4Z0,4,-49,-2771.517,1722.988,5105.294,AX4Z3,4,-49
181,pull,1.272,0.000e0,2570.100,1459.551,6336.428,CX4Z0,4,-49,2877.957,1539.740,5104.835,CX4Z3,4,-49
182,pull,1.275,0.000e0,2800.058,-3.338,6273.712,CX4Z4,4,-49,3077.298,109.508,5034.098,CX4Z1,4,-49
183,pull,1.275,0.000e0,-1395.843,2426.452,6274.203,AX4Z4,4,-49,-1632.531,2610.677,5034.605,AX4Z1,4,-49
184,pull,1.275,0.000e0,-1402.101,-2422.083,6274.090,BX4Z4,4,-49,-1443.734,-2718.847,5034.414,BX4Z1,4,-49
185,pull,1.262,0.000e0,710.765,384.661,7375.151,CX2Z2,2,-49,1409.525,816.638,6417.696,CX2Z5,2,-49
186,pull,1.262,0.000e0,-687.055,422.757,7375.381,AX2Z2,2,-49,-1410.686,812.257,6417.823,AX2Z5,2,-49
187,pull,1.262,0.000e0,-21.607,-806.711,7375.538,BX2Z2,2,-49,3.081,-1627.919,6417.741,BX2Z5,2,-49
188,pull,1.276,0.000e0,-1110.932,-60.410,8430.246,AX1Z0,2,-49,-1542.494,546.132,7393.439,AX1Z3,4,-49
189,pull,1.276,0.000e0,609.032,-932.034,8430.078,BX1Z0,2,-49,299.265,-1609.120,7393.348,BX1Z3,4,-49
190,pull,1.276,0.000e0,503.702,992.948,8429.854,CX1Z0,2,-49,1244.971,1063.804,7393.075,CX1Z3,4,-49
191,pull,1.279,0.000e0,1560.611,498.049,5970.742,CX4Z2,2,-49,1857.894,626.994,4733.348,CX4Z5,4,-49
192,pull,1.279,0.000e0,-1210.556,1102.457,5970.665,AX4Z2,2,-49,-1471.180,1295.907,4733.296,AX4Z5,4,-49
193,pull,1.279,0.000e0,-348.405,-1599.638,5970.580,BX4Z2,2,-49,-385.975,-1921.724,4733.088,BX4Z5,4,-49
194,pull,1.296,0.000e0,-1783.670,897.840,8138.430,AX2Z0,4,-49,-2201.700,1736.284,7243.604,AX2Z3,4,-49
195,pull,1.296,0.000e0,115.221,-1993.907,8138.495,BX2Z0,4,-49,-401.855,-2775.059,7243.555,BX2Z3,4,-49
196,pull,1.296,0.000e0,1669.581,1095.529,8138.838,CX2Z0,4,-49,2605.412,1039.868,7243.526,CX2Z3,4,-49
197,pull,1.288,0.000e0,1106.744,-188.121,8984.310,CX1Z2,2,-49,2048.350,318.886,8267.258,CX1Z5,4,-49
198,pull,1.288,5.354e-6,-715.572,-864.223,8985.022,BX1Z2,2,-49,-746.977,-1932.369,8266.610,BX1Z5,4,-49
199,pull,1.288,5.803e-5,-390.008,1052.595,8985.424,AX1Z2,2,-49,-1299.187,1614.072,8266.846,AX1Z5,4,-49
200,pull,1.305,9.859e-5,1654.468,-417.357,7946.052,CX2Z4,4,-49,2182.123,-307.541,6757.320,CX2Z1,4,-49
201,pull,1.305,2.934e-4,-1188.041,-1223.166,7945.843,BX2Z4,4,-49,-1356.722,-1735.306,6756.936,BX2Z1,4,-49
202,pull,1.306,5.215e-4,-464.373,1640.714,7946.253,AX2Z4,4,-49,-823.510,2043.335,6757.165,AX2Z1,4,-49
203,pull,1.308,0.000e0,2972.184,940.579,3804.601,CX4YZ1,2,-49,2877.471,1496.746,4985.060,CX4Z3,3,+12
204,pull,1.308,0.000e0,-2299.995,2104.579,3804.983,AX4YZ1,2,-49,-2734.061,1744.112,4985.518,AX4Z3,3,+12
205,pull,1.308,0.000e0,-671.973,-3043.645,3804.674,BX4YZ1,2,-49,-142.583,-3239.642,4985.109,BX4Z3,3,+12
206,pull,1.319,0.000e0,-762.140,-3011.449,3793.452,BX4YZ1,3,-49,-1390.561,-2754.105,4923.683,BX4Z1,3,+12
207,pull,1.307,0.000e0,2985.562,845.144,3806.774,CX4YZ1,1,-49,3081.197,173.210,4923.378,CX4Z1,3,+12
208,pull,1.307,0.000e0,-2224.032,2163.881,3807.156,AX4YZ1,1,-49,-1689.671,2582.248,4923.885,AX4Z1,3,+12
209,pull,1.307,4.374e-4,-692.454,-2953.214,3786.672,BX4YZ1,1,-49,-424.006,-2002.812,4643.241,BX4Z5,3,+12
210,pull,1.319,4.806e-4,2907.928,878.875,3773.195,CX4YZ1,3,-49,1947.093,634.639,4643.460,CX4Z5,3,+12
211,pull,1.319,4.948e-4,-2214.446,2079.783,3773.551,AX4YZ1,3,-49,-1522.413,1369.376,4643.451,AX4Z5,3,+12
212,pull,1.363,0.000e0,-656.159,1196.061,6672.879,AX3Z4,4,-49,-1147.988,1799.901,5554.893,AX3Z1,2,-49
213,pull,1.363,0.000e0,-706.652,-1166.415,6672.844,BX3Z4,4,-49,-983.610,-1894.207,5554.737,BX3Z1,2,-49
214,pull,1.363,0.000e0,1364.544,-28.952,6672.861,CX3Z4,4,-49,2133.336,95.221,5554.711,CX3Z1,2,-49
215,pull,1.370,5.769e-4,-1225.589,-2462.464,7232.958,BX3Z2,4,-68,-914.703,-3016.544,6019.545,BX3Z5,1,-49
216,pull,1.370,5.583e-4,2746.657,169.559,7232.876,CX3Z2,4,-68,3070.714,716.250,6019.538,CX3Z5,1,-49
217,pull,1.375,5.763e-4,-1518.960,2293.263,7233.142,AX3Z2,4,-68,-2159.729,2304.957,6017.144,AX3Z5,2,-49
218,pull,1.377,0.000e0,1775.832,1302.994,7054.840,CX3Z0,4,-49,2092.821,1251.242,5716.125,CX3Z3,1,-49
219,pull,1.377,0.000e0,241.214,-2188.558,7054.723,BX3Z0,4,-49,37.639,-2437.210,5715.869,BX3Z3,1,-49
220,pull,1.382,0.000e0,-2015.235,886.263,7054.896,AX3Z0,4,-49,-2131.185,1183.238,5710.438,AX3Z3,2,-49
221,pull,1.367,0.000e0,-37.557,-37.986,10937.581,YZ1,2,-49,-601.233,-609.630,9830.818,Z11,3,+12
222,pull,1.373,0.000e0,-13.060,52.323,10944.595,YZ1,3,-49,-226.220,827.700,9831.383,Z7,3,+12
223,pull,1.362,1.277e-4,52.854,-14.009,10930.567,YZ1,1,-49,830.171,-216.103,9830.167,Z3,3,+12
224,pull,1.405,0.000e0,1069.153,699.613,9108.577,Z1,2,-30,-170.798,868.072,9747.365,Z7,2,-49
225,pull,1.408,0.000e0,-1144.403,580.057,9112.635,Z5,3,-30,-663.926,-581.884,9746.816,Z11,2,-49
226,pull,1.409,0.000e0,70.927,-1281.544,9112.309,Z9,3,-30,837.443,-284.253,9746.161,Z3,2,-49
227,push-fea,1.837,0.000e0,0.374,0.466,9142.298,YZ0,3,90,0.735,0.099,10979.676,YZ1,3,90
228,push-fea,1.838,0.000e0,-602.364,-2499.361,5515.037,BX4YZ0,3,90,-710.627,-3016.468,3755.117,BX4YZ1,3,90
229,push-fea,1.838,0.000e0,2466.361,728.502,5515.042,CX4YZ0,3,90,2967.962,893.523,3755.038,CX4YZ1,3,90
230,push-fea,1.838,0.000e0,-1863.047,1772.067,5515.243,AX4YZ0,3,90,-2257.143,2124.465,3755.416,AX4YZ1,3,90
231,push-fea,1.910,-1.958e-4,1565.330,510.230,6026.346,CX4Z2,4,90,2863.052,1520.915,5056.242,CX4Z3,4,90
232,push-fea,1.910,-1.902e-4,-340.193,-1609.805,6026.182,BX4Z2,4,90,-114.420,-3239.233,5056.283,BX4Z3,4,90
233,push-fea,1.910,-1.666e-4,-1223.452,1100.437,6026.271,AX4Z2,4,90,-2747.769,1719.519,5056.695,AX4Z3,4,90
234,push-fea,1.919,-7.237e-4,-1372.959,-2389.247,6305.876,BX4Z4,4,90,-416.286,-1953.164,4700.985,BX4Z5,4,90
235,push-fea,1.919,-7.020e-4,2757.063,5.464,6305.521,CX4Z4,4,90,1900.264,616.481,4701.221,CX4Z5,4,90
236,push-fea,1.919,-6.358e-4,-1381.964,2384.802,6305.992,AX4Z4,4,90,-1483.265,1337.872,4701.190,AX4Z5,4,90
237,push-fea,1.949,-3.378e-4,-50.775,-2932.735,6375.635,BX4Z0,4,90,-1414.233,-2742.416,4995.529,BX4Z1,4,90
238,push-fea,1.949,-3.287e-4,2566.358,1422.467,6375.780,CX4Z0,4,90,3082.937,146.850,4995.219,CX4Z1,4,90
239,push-fea,1.949,-3.162e-4,-2513.698,1510.996,6376.010,AX4Z0,4,90,-1667.697,2596.903,4995.727,AX4Z1,4,90
240,push-fea,1.979,-4.219e-4,209.141,-2161.031,7088.655,BX3Z0,4,90,-976.541,-1938.708,5519.635,BX3Z1,4,90
241,push-fea,1.979,-4.132e-4,-1975.357,900.275,7088.827,AX3Z0,4,90,-1190.064,1816.035,5519.796,AX3Z1,4,90
242,push-fea,1.979,-4.065e-4,1768.036,1261.451,7088.771,CX3Z0,4,90,2168.341,123.597,5519.612,CX3Z1,4,90
243,push-fea,1.991,0.000e0,474.155,960.318,8466.251,CX1Z0,4,90,1364.485,-209.161,7123.587,CX1Z1,4,90
244,push-fea,1.991,0.000e0,595.558,-890.124,8466.472,BX1Z0,4,90,-862.486,-1076.090,7123.657,BX1Z1,4,90
245,push-fea,1.991,0.000e0,-1067.904,-69.690,8466.647,AX1Z0,4,90,-499.796,1285.890,7123.708,AX1Z1,4,90
246,push-fea,2.000,-1.445e-4,-1146.898,-1203.238,7974.961,BX2Z4,4,90,-21.520,-1671.084,6389.562,BX2Z5,4,90
247,push-fea,2.000,-1.121e-4,-467.702,1595.111,7975.358,AX2Z4,4,90,-1435.770,855.159,6389.667,AX2Z5,4,90
248,push-fea,2.000,-2.789e-5,1616.646,-391.681,7975.172,CX2Z4,4,90,1459.212,816.921,6389.526,CX2Z5,4,90
249,push-fea,2.000,0.000e0,-676.319,1195.080,6723.183,AX3Z4,4,90,-2169.507,2288.275,5963.398,AX3Z5,4,90
250,push-fea,2.001,0.000e0,-695.734,-1183.389,6723.148,BX3Z4,4,90,-896.071,-3023.103,5963.140,BX3Z5,4,90
251,push-fea,2.001,0.000e0,1373.781,-11.006,6723.165,CX3Z4,4,90,3067.068,735.684,5963.139,CX3Z5,4,90
252,push-fea,2.010,0.000e0,-1500.221,2265.551,7259.870,AX3Z2,4,90,-2128.670,1216.562,5664.116,AX3Z3,4,90
253,push-fea,2.010,0.000e0,-1210.961,-2432.387,7259.694,BX3Z2,4,90,11.783,-2451.757,5663.987,BX3Z3,4,90
254,push-fea,2.010,0.000e0,2713.299,167.177,7259.616,CX3Z2,4,90,2118.340,1236.139,5664.235,CX3Z3,4,90
255,push-fea,2.030,-2.052e-4,702.396,371.093,7430.000,CX2Z2,4,90,2611.002,1019.581,7193.576,CX2Z3,4,90
256,push-fea,2.030,-1.931e-4,-29.178,-792.685,7430.387,BX2Z2,4,90,-422.281,-2769.735,7193.632,BX2Z3,4,90
257,push-fea,2.030,-1.667e-4,-464.243,-3.825,7714.710,BX1Z4,4,90,-743.839,-1950.709,8215.702,BX1Z5,4,90
258,push-fea,2.030,-1.405e-4,236.892,-400.588,7714.984,CX1Z4,4,90,2062.675,330.772,8216.353,CX1Z5,4,90
259,push-fea,2.030,-1.361e-4,-671.123,422.292,7430.229,AX2Z2,4,90,-2186.880,1751.317,7193.683,AX2Z3,4,90
260,push-fea,2.030,-7.916e-5,229.416,404.378,7714.989,AX1Z4,4,90,-1316.637,1620.526,8215.938,AX1Z5,4,90
261,push-fea,2.041,0.000e0,1628.715,1065.132,8157.377,CX2Z0,4,90,2200.402,-269.817,6722.960,CX2Z1,4,90
262,push-fea,2.042,0.000e0,-1736.929,877.610,8156.975,AX2Z0,4,90,-865.316,2040.349,6722.795,AX2Z1,4,90
263,push-fea,2.042,0.000e0,109.366,-1943.312,8157.035,BX2Z0,4,90,-1333.218,-1770.008,6722.567,BX2Z1,4,90
264,push-fea,2.050,-3.094e-5,-691.938,-813.568,8996.768,BX1Z2,4,90,254.295,-1630.843,7372.286,BX1Z3,4,90
265,push-fea,2.050,-1.163e-7,1051.053,-193.007,8996.018,CX1Z2,4,90,1286.263,1035.717,7372.006,CX1Z3,4,90
266,push-fea,2.050,0.000e0,-357.966,1006.796,8997.179,AX1Z2,4,90,-1538.823,595.940,7372.379,AX1Z3,4,90
267,push-fea,2.349,-2.462e-4,472.734,503.564,7636.854,Z8,4,90,39.086,-1310.609,9065.318,Z9,4,90
268,push-fea,2.349,-2.315e-4,-672.073,157.228,7636.746,Z0,4,90,1115.584,688.102,9065.870,Z1,4,90
269,push-fea,2.350,-1.269e-4,200.629,-660.618,7636.846,Z4,4,90,-1153.674,622.156,9065.641,Z5,4,90
270,push-fea,2.400,0.000e0,152.297,1097.857,8267.997,Z10,4,90,-621.016,-618.079,9757.359,Z11,4,90
271,push-fea,2.400,0.000e0,-1026.216,-417.136,8268.116,Z2,4,90,847.345,-228.995,9756.697,Z3,4,90
272,push-fea,2.402,0.000e0,875.767,-681.205,8267.865,Z6,4,90,-223.608,849.041,9757.921,Z7,4,90
273,pull-fea,0.274,2.705e-4,200.629,-660.618,7636.846,Z4,4,90,236.892,-400.588,7714.984,CX1Z4,4,90
274,pull-fea,0.274,8.025e-4,472.734,503.564,7636.854,Z8,4,90,229.416,404.378,7714.989,AX1Z4,4,90
275,pull-fea,0.274,1.483e-3,-672.073,157.228,7636.746,Z0,4,90,-464.243,-3.825,7714.710,BX1Z4,4,90
276,pull-fea,0.336,6.649e-4,200.629,-660.618,7636.846,Z4,4,90,-29.178,-792.685,7430.387,BX2Z2,4,90
277,pull-fea,0.336,6.817e-4,-672.073,157.228,7636.746,Z0,4,90,-671.123,422.292,7430.229,AX2Z2,4,90
278,pull-fea,0.336,1.463e-3,472.734,503.564,7636.854,Z8,4,90,702.396,371.093,7430.000,CX2Z2,4,90
279,pull-fea,0.402,0.000e0,875.767,-681.205,8267.865,Z6,4,90,595.558,-890.124,8466.472,BX1Z0,4,90
280,pull-fea,0.402,0.000e0,152.297,1097.857,8267.997,Z10,4,90,474.155,960.318,8466.251,CX1Z0,4,90
281,pull-fea,0.402,0.000e0,-1026.216,-417.136,8268.116,Z2,4,90,-1067.904,-69.690,8466.647,AX1Z0,4,90
282,pull-fea,0.447,2.916e-4,1364.485,-209.161,7123.587,CX1Z1,4,90,1373.781,-11.006,6723.165,CX3Z4,4,90
283,pull-fea,0.447,4.912e-4,-862.486,-1076.090,7123.657,BX1Z1,4,90,-695.734,-1183.389,6723.148,BX3Z4,4,90
284,pull-fea,0.447,7.792e-4,-499.796,1285.890,7123.708,AX1Z1,4,90,-676.319,1195.080,6723.183,AX3Z4,4,90
285,pull-fea,0.487,0.000e0,1459.212,816.921,6389.526,CX2Z5,4,90,1565.330,510.230,6026.346,CX4Z2,4,90
286,pull-fea,0.487,0.000e0,-1435.770,855.159,6389.667,AX2Z5,4,90,-1223.452,1100.437,6026.271,AX4Z2,4,90
287,pull-fea,0.487,0.000e0,-21.520,-1671.084,6389.562,BX2Z5,4,90,-340.193,-1609.805,6026.182,BX4Z2,4,90
288,pull-fea,0.603,0.000e0,1286.263,1035.717,7372.006,CX1Z3,4,90,1768.036,1261.451,7088.771,CX3Z0,4,90
289,pull-fea,0.603,0.000e0,254.295,-1630.843,7372.286,BX1Z3,4,90,209.141,-2161.031,7088.655,BX3Z0,4,90
290,pull-fea,0.603,0.000e0,-1538.823,595.940,7372.379,AX1Z3,4,90,-1975.357,900.275,7088.827,AX3Z0,4,90
291,pull-fea,0.747,0.000e0,-1333.218,-1770.008,6722.567,BX2Z1,4,90,-1372.959,-2389.247,6305.876,BX4Z4,4,90
292,pull-fea,0.748,0.000e0,-865.316,2040.349,6722.795,AX2Z1,4,90,-1381.964,2384.802,6305.992,AX4Z4,4,90
293,pull-fea,0.748,0.000e0,2200.402,-269.817,6722.960,CX2Z1,4,90,2757.063,5.464,6305.521,CX4Z4,4,90
294,pull-fea,0.788,1.228e-3,847.345,-228.995,9756.697,Z3,4,90,1051.053,-193.007,8996.018,CX1Z2,4,90
295,pull-fea,0.788,1.036e-3,-223.608,849.041,9757.921,Z7,4,90,-357.966,1006.796,8997.179,AX1Z2,4,90
296,pull-fea,0.789,1.346e-3,-621.016,-618.079,9757.359,Z11,4,90,-691.938,-813.568,8996.768,BX1Z2,4,90
297,pull-fea,0.847,0.000e0,152.297,1097.857,8267.997,Z10,4,90,-467.702,1595.111,7975.358,AX2Z4,4,90
298,pull-fea,0.848,0.000e0,875.767,-681.205,8267.865,Z6,4,90,1616.646,-391.681,7975.172,CX2Z4,4,90
299,pull-fea,0.848,0.000e0,-1026.216,-417.136,8268.116,Z2,4,90,-1146.898,-1203.238,7974.961,BX2Z4,4,90
300,pull-fea,0.855,0.000e0,1628.715,1065.132,8157.377,CX2Z0,4,90,2062.675,330.772,8216.353,CX1Z5,4,90
301,pull-fea,0.855,0.000e0,109.366,-1943.312,8157.035,BX2Z0,4,90,-743.839,-1950.709,8215.702,BX1Z5,4,90
302,pull-fea,0.856,0.000e0,-1736.929,877.610,8156.975,AX2Z0,4,90,-1316.637,1620.526,8215.938,AX1Z5,4,90
303,pull-fea,0.857,0.000e0,-1736.929,877.610,8156.975,AX2Z0,4,90,-1538.823,595.940,7372.379,AX1Z3,4,90
304,pull-fea,0.857,0.000e0,109.366,-1943.312,8157.035,BX2Z0,4,90,254.295,-1630.843,7372.286,BX1Z3,4,90
305,pull-fea,0.857,0.000e0,1628.715,1065.132,8157.377,CX2Z0,4,90,1286.263,1035.717,7372.006,CX1Z3,4,90
306,pull-fea,0.860,0.000e0,-1210.961,-2432.387,7259.694,BX3Z2,4,90,-422.281,-2769.735,7193.632,BX2Z3,4,90
307,pull-fea,0.860,0.000e0,-1500.221,2265.551,7259.870,AX3Z2,4,90,-2186.880,1751.317,7193.683,AX2Z3,4,90
308,pull-fea,0.861,0.000e0,2713.299,167.177,7259.616,CX3Z2,4,90,2611.002,1019.581,7193.576,CX2Z3,4,90
